video_path,local_path,usage,split,label,video_fake,audio_fake,generative_method,audio_generative_method,open_set_model,open_set_language,language,status,error
english/real/qDFNgc8jsrc_63_2.mp4,genuine/train/qDFNgc8jsrc_63_2.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/Efp1EiSwDO4_32_1.mp4,genuine/train/Efp1EiSwDO4_32_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/EzSdf3VK9qc_44_3.mp4,genuine/train/EzSdf3VK9qc_44_3.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/KNEGWrD08f8_305_1.mp4,genuine/train/KNEGWrD08f8_305_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/roop/13185-Y8tqH6MnJUU_75_1.mp4,infer/roop/13185-Y8tqH6MnJUU_75_1.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/sonic/14056-PYRFxrLt30A_19_1.mp4,infer/sonic/14056-PYRFxrLt30A_19_1.mp4,eval_track2,test,fake,True,False,sonic,real,True,False,english,done,
english/real/s9rCzZEZKnM_14_1.mp4,genuine/train/s9rCzZEZKnM_14_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/mGeGLLsiy44_65_1.mp4,genuine/train/mGeGLLsiy44_65_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/hififace/29064-do27uAjfKbg_19_1.mp4,infer/hififace/29064-do27uAjfKbg_19_1.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/real/sLapoMlHOeY_327_1.mp4,genuine/train/sLapoMlHOeY_327_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/bkCpQk_K_jg_52_3.mp4,genuine/train/bkCpQk_K_jg_52_3.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/hififace/9381-EzSdf3VK9qc_1_1.mp4,infer/hififace/9381-EzSdf3VK9qc_1_1.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/real/iyabl4dlxbY_62_2.mp4,genuine/train/iyabl4dlxbY_62_2.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/nCmlX23tmHg_33_3.mp4,genuine/train/nCmlX23tmHg_33_3.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/TkpyR9VBwTs_10_1.mp4,genuine/train/TkpyR9VBwTs_10_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/hififace/10554-Efp1EiSwDO4_3_2.mp4,infer/hififace/10554-Efp1EiSwDO4_3_2.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/real/2y6GQcN9jVs_56_2.mp4,genuine/train/2y6GQcN9jVs_56_2.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/hififace/17207-hHYe3O7_TUA_209_1.mp4,infer/hififace/17207-hHYe3O7_TUA_209_1.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/roop/17169-fmc0Pk8A0T0_137_1.mp4,infer/roop/17169-fmc0Pk8A0T0_137_1.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/real/1GRt0j698T4_27_2.mp4,genuine/train/1GRt0j698T4_27_2.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/hififace/10814-kZeVIJqW1ts_16_2.mp4,infer/hififace/10814-kZeVIJqW1ts_16_2.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/sonic/12106-d2om_PGtwWY_57_1.mp4,infer/sonic/12106-d2om_PGtwWY_57_1.mp4,eval_track2,test,fake,True,False,sonic,real,True,False,english,done,
english/roop/5785-tWZmunAvlMM_3_1.mp4,infer/roop/5785-tWZmunAvlMM_3_1.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/real/spwXNUFHhAg_94_3.mp4,genuine/train/spwXNUFHhAg_94_3.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/5z_krRwSyt8_19_2.mp4,genuine/train/5z_krRwSyt8_19_2.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/roop/20773-KEz7EZcfVts_87_1.mp4,infer/roop/20773-KEz7EZcfVts_87_1.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/real/qsnbJZQAD-k_24_2.mp4,genuine/train/qsnbJZQAD-k_24_2.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/hififace/8917-OuVqGrko56s_111_1.mp4,infer/hififace/8917-OuVqGrko56s_111_1.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/real/jFl9kFms7nA_58_1.mp4,genuine/train/jFl9kFms7nA_58_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/roop/539-0_M_syPuFos_13_1.mp4,infer/roop/539-0_M_syPuFos_13_1.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/roop/17798-hg_xzFJ4ZAA_23_3.mp4,infer/roop/17798-hg_xzFJ4ZAA_23_3.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/real/cbtkoZUOR1A_52_1.mp4,genuine/train/cbtkoZUOR1A_52_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/2gOvQIMWbCY_112_1.mp4,genuine/train/2gOvQIMWbCY_112_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/I5oeY5O5oJI_63_2.mp4,genuine/train/I5oeY5O5oJI_63_2.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/roop/27298-G37VO1yeVEo_49_1.mp4,infer/roop/27298-G37VO1yeVEo_49_1.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/hififace/24100-qC1QlUr5mCE_10_1.mp4,infer/hififace/24100-qC1QlUr5mCE_10_1.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/hififace/15519-PnBMdJ5KeHk_19_1.mp4,infer/hififace/15519-PnBMdJ5KeHk_19_1.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/roop/19673-z7wk53Pt_0E_14_1.mp4,infer/roop/19673-z7wk53Pt_0E_14_1.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/real/PxE0TWcT-kA_182_1.mp4,genuine/train/PxE0TWcT-kA_182_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/I1ouTj1BQec_160_1.mp4,genuine/train/I1ouTj1BQec_160_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/MHZMQLDr-OA_23_1.mp4,genuine/train/MHZMQLDr-OA_23_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/b_boPcOY-FA_16_1.mp4,genuine/train/b_boPcOY-FA_16_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/LUn8IjZKBPg_113_1.mp4,genuine/train/LUn8IjZKBPg_113_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/roop/11477-1GRt0j698T4_0_1.mp4,infer/roop/11477-1GRt0j698T4_0_1.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/real/KEz7EZcfVts_128_1.mp4,genuine/train/KEz7EZcfVts_128_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/roop/28061-lkMV6SxilXc_57_1.mp4,infer/roop/28061-lkMV6SxilXc_57_1.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/real/TkpyR9VBwTs_6_1.mp4,genuine/train/TkpyR9VBwTs_6_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/SCWFVd_FiAU_4_4.mp4,genuine/train/SCWFVd_FiAU_4_4.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/I5oeY5O5oJI_45_4.mp4,genuine/train/I5oeY5O5oJI_45_4.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/IMC8jmEXHfk_53_1.mp4,genuine/train/IMC8jmEXHfk_53_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/roop/21007-58rMMTJUp_U_84_2.mp4,infer/roop/21007-58rMMTJUp_U_84_2.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/roop/6590-cbtkoZUOR1A_55_7.mp4,infer/roop/6590-cbtkoZUOR1A_55_7.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/roop/13708-Ne-1bg2Ifn4_63_2.mp4,infer/roop/13708-Ne-1bg2Ifn4_63_2.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/hififace/3584-_QrZvwNE510_210_1.mp4,infer/hififace/3584-_QrZvwNE510_210_1.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/hififace/805-kZeVIJqW1ts_15_1.mp4,infer/hififace/805-kZeVIJqW1ts_15_1.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/real/v9f6twy70iM_2_17.mp4,genuine/train/v9f6twy70iM_2_17.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/uEztHu4NHrs_121_1.mp4,genuine/train/uEztHu4NHrs_121_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/870tYRNh86o_52_2.mp4,genuine/train/870tYRNh86o_52_2.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/lkMV6SxilXc_74_1.mp4,genuine/train/lkMV6SxilXc_74_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/VEgltjydwZ8_37_2.mp4,genuine/train/VEgltjydwZ8_37_2.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/bM1LXa68oxc_181_1.mp4,genuine/train/bM1LXa68oxc_181_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/lkMV6SxilXc_31_11.mp4,genuine/train/lkMV6SxilXc_31_11.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/JpytM780stk_1_1.mp4,genuine/train/JpytM780stk_1_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/bM1LXa68oxc_55_2.mp4,genuine/train/bM1LXa68oxc_55_2.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/P_8l1WAJ2Mw_126_4.mp4,genuine/train/P_8l1WAJ2Mw_126_4.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/hififace/18234-Hnjr7o-HNx8_82_6.mp4,infer/hififace/18234-Hnjr7o-HNx8_82_6.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/real/P7slA-LkA3s_36_1.mp4,genuine/train/P7slA-LkA3s_36_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/cbtkoZUOR1A_109_12.mp4,genuine/train/cbtkoZUOR1A_109_12.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/roop/11097-VuJbzKpbIVk_24_3.mp4,infer/roop/11097-VuJbzKpbIVk_24_3.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/real/4FT5RYuifwE_39_1.mp4,genuine/train/4FT5RYuifwE_39_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/roop/16551-2gOvQIMWbCY_49_1.mp4,infer/roop/16551-2gOvQIMWbCY_49_1.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/real/sgHHRVH0NFo_56_1.mp4,genuine/train/sgHHRVH0NFo_56_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/roop/17208-akNqFXCVPwU_35_2.mp4,infer/roop/17208-akNqFXCVPwU_35_2.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/real/Y8tqH6MnJUU_4_1.mp4,genuine/train/Y8tqH6MnJUU_4_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/Efp1EiSwDO4_11_1.mp4,genuine/train/Efp1EiSwDO4_11_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/CWEWBgVwFc8_1_1.mp4,genuine/train/CWEWBgVwFc8_1_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/1Ws3w_ZOmhI_90_1.mp4,genuine/train/1Ws3w_ZOmhI_90_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/V3Cav6WhwZc_25_1.mp4,genuine/train/V3Cav6WhwZc_25_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/I-B_Oa6_eNU_114_1.mp4,genuine/train/I-B_Oa6_eNU_114_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/BiuCP0QFg5k_14_2.mp4,genuine/train/BiuCP0QFg5k_14_2.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/vNCVrtwrAWg_31_1.mp4,genuine/train/vNCVrtwrAWg_31_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/I-B_Oa6_eNU_226_1.mp4,genuine/train/I-B_Oa6_eNU_226_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/g5j9XKkDo-w_25_1.mp4,genuine/train/g5j9XKkDo-w_25_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/hififace/16170-cbtkoZUOR1A_55_2.mp4,infer/hififace/16170-cbtkoZUOR1A_55_2.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/real/I5oeY5O5oJI_64_6.mp4,genuine/train/I5oeY5O5oJI_64_6.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/IIT29JDuMXs_51_1.mp4,genuine/train/IIT29JDuMXs_51_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/icr5ParmRwU_23_4.mp4,genuine/train/icr5ParmRwU_23_4.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/hififace/11161-TsQZOTSteK8_62_1.mp4,infer/hififace/11161-TsQZOTSteK8_62_1.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/real/bM1LXa68oxc_127_1.mp4,genuine/train/bM1LXa68oxc_127_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/alYBnyxMuPk_6_2.mp4,genuine/train/alYBnyxMuPk_6_2.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/_cPj3b9BDPI_24_3.mp4,genuine/train/_cPj3b9BDPI_24_3.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/roop/954-V3Cav6WhwZc_39_3.mp4,infer/roop/954-V3Cav6WhwZc_39_3.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/hififace/17588-fmc0Pk8A0T0_98_1.mp4,infer/hififace/17588-fmc0Pk8A0T0_98_1.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/real/Efp1EiSwDO4_89_1.mp4,genuine/train/Efp1EiSwDO4_89_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/roop/13093-nv9WwHpOKEg_220_5.mp4,infer/roop/13093-nv9WwHpOKEg_220_5.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/real/mGeGLLsiy44_70_1.mp4,genuine/train/mGeGLLsiy44_70_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/_uUskajC1Ps_245_1.mp4,genuine/train/_uUskajC1Ps_245_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/hififace/28145-x92AnU6MUr0_21_1.mp4,infer/hififace/28145-x92AnU6MUr0_21_1.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/real/7ZVu5N4gOgY_12_5.mp4,genuine/train/7ZVu5N4gOgY_12_5.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/VuJbzKpbIVk_15_1.mp4,genuine/train/VuJbzKpbIVk_15_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/Xj_VDOZjds8_63_1.mp4,genuine/train/Xj_VDOZjds8_63_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/mJy_wVSKwwA_13_3.mp4,genuine/train/mJy_wVSKwwA_13_3.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/JpytM780stk_124_1.mp4,genuine/train/JpytM780stk_124_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/roop/22828-cbtkoZUOR1A_90_7.mp4,infer/roop/22828-cbtkoZUOR1A_90_7.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/real/RmXrwKydM9k_244_1.mp4,genuine/train/RmXrwKydM9k_244_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/hififace/1658-KEz7EZcfVts_79_1.mp4,infer/hififace/1658-KEz7EZcfVts_79_1.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/real/I-B_Oa6_eNU_48_1.mp4,genuine/train/I-B_Oa6_eNU_48_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/KNEGWrD08f8_246_1.mp4,genuine/train/KNEGWrD08f8_246_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/sgHHRVH0NFo_35_3.mp4,genuine/train/sgHHRVH0NFo_35_3.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/sonic/25903-I5oeY5O5oJI_38_1.mp4,infer/sonic/25903-I5oeY5O5oJI_38_1.mp4,eval_track2,test,fake,True,False,sonic,real,True,False,english,done,
english/roop/25386-AbpNlshqtJc_161_1.mp4,infer/roop/25386-AbpNlshqtJc_161_1.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/real/SCWFVd_FiAU_19_1.mp4,genuine/train/SCWFVd_FiAU_19_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/IIT29JDuMXs_26_1.mp4,genuine/train/IIT29JDuMXs_26_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/cbtkoZUOR1A_55_7.mp4,genuine/train/cbtkoZUOR1A_55_7.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/hififace/16710-Hfejyq5nrvE_52_3.mp4,infer/hififace/16710-Hfejyq5nrvE_52_3.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/sonic/24808-I5oeY5O5oJI_46_6.mp4,infer/sonic/24808-I5oeY5O5oJI_46_6.mp4,eval_track2,test,fake,True,False,sonic,real,True,False,english,done,
english/roop/23390-I-B_Oa6_eNU_33_1.mp4,infer/roop/23390-I-B_Oa6_eNU_33_1.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/real/543mYKKh1EE_69_1.mp4,genuine/train/543mYKKh1EE_69_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/I5oeY5O5oJI_50_1.mp4,genuine/train/I5oeY5O5oJI_50_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/hififace/10060-v4Y0FzwVMR8_23_1.mp4,infer/hififace/10060-v4Y0FzwVMR8_23_1.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/hififace/28305-s9rCzZEZKnM_14_5.mp4,infer/hififace/28305-s9rCzZEZKnM_14_5.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/roop/20709-Fjbz-Rzmzxw_27_2.mp4,infer/roop/20709-Fjbz-Rzmzxw_27_2.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/real/_uUskajC1Ps_55_1.mp4,genuine/train/_uUskajC1Ps_55_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/roop/537-EzSdf3VK9qc_70_1.mp4,infer/roop/537-EzSdf3VK9qc_70_1.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/real/v4Y0FzwVMR8_40_1.mp4,genuine/train/v4Y0FzwVMR8_40_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/hififace/26234-AbpNlshqtJc_20_1.mp4,infer/hififace/26234-AbpNlshqtJc_20_1.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/hififace/28029-AbpNlshqtJc_94_2.mp4,infer/hififace/28029-AbpNlshqtJc_94_2.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/real/oD50pUZFEbo_261_1.mp4,genuine/train/oD50pUZFEbo_261_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/hififace/17505-KEz7EZcfVts_74_1.mp4,infer/hififace/17505-KEz7EZcfVts_74_1.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/real/x92AnU6MUr0_9_1.mp4,genuine/train/x92AnU6MUr0_9_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/hn5gytOCVgE_113_1.mp4,genuine/train/hn5gytOCVgE_113_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/I5oeY5O5oJI_0_1.mp4,genuine/train/I5oeY5O5oJI_0_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/I-B_Oa6_eNU_183_1.mp4,genuine/train/I-B_Oa6_eNU_183_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/hififace/20455-OuVqGrko56s_195_1.mp4,infer/hififace/20455-OuVqGrko56s_195_1.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/real/s9rCzZEZKnM_23_11.mp4,genuine/train/s9rCzZEZKnM_23_11.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/L-FTI14OVrg_69_1.mp4,genuine/train/L-FTI14OVrg_69_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/hififace/16478-LUn8IjZKBPg_46_2.mp4,infer/hififace/16478-LUn8IjZKBPg_46_2.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/real/KNEGWrD08f8_0_1.mp4,genuine/train/KNEGWrD08f8_0_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/Yd95LBhuSOk_88_2.mp4,genuine/train/Yd95LBhuSOk_88_2.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/hififace/22486-x92AnU6MUr0_111_1.mp4,infer/hififace/22486-x92AnU6MUr0_111_1.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/hififace/24313-c_YLAhZpfMI_25_1.mp4,infer/hififace/24313-c_YLAhZpfMI_25_1.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/real/mXDi_C0yb6A_4_1.mp4,genuine/train/mXDi_C0yb6A_4_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/hififace/13135-OuVqGrko56s_110_1.mp4,infer/hififace/13135-OuVqGrko56s_110_1.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/real/V56A6SHbI1Q_60_1.mp4,genuine/train/V56A6SHbI1Q_60_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/SoI9-PP5Tmk_243_1.mp4,genuine/train/SoI9-PP5Tmk_243_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/roop/11756-CWEWBgVwFc8_88_1.mp4,infer/roop/11756-CWEWBgVwFc8_88_1.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/real/U509hHthip8_26_1.mp4,genuine/train/U509hHthip8_26_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/hHYe3O7_TUA_250_1.mp4,genuine/train/hHYe3O7_TUA_250_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/5xBpkc7-w3A_28_1.mp4,genuine/train/5xBpkc7-w3A_28_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/hififace/810-Efp1EiSwDO4_12_2.mp4,infer/hififace/810-Efp1EiSwDO4_12_2.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/real/ngk7VVyveu8_28_2.mp4,genuine/train/ngk7VVyveu8_28_2.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/G5UT0K_NEig_15_1.mp4,genuine/train/G5UT0K_NEig_15_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/sonic/23144-I5oeY5O5oJI_61_1.mp4,infer/sonic/23144-I5oeY5O5oJI_61_1.mp4,eval_track2,test,fake,True,False,sonic,real,True,False,english,done,
english/real/I-B_Oa6_eNU_88_1.mp4,genuine/train/I-B_Oa6_eNU_88_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/uEztHu4NHrs_107_2.mp4,genuine/train/uEztHu4NHrs_107_2.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/cbtkoZUOR1A_44_17.mp4,genuine/train/cbtkoZUOR1A_44_17.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/I-B_Oa6_eNU_105_1.mp4,genuine/train/I-B_Oa6_eNU_105_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/543mYKKh1EE_7_1.mp4,genuine/train/543mYKKh1EE_7_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/roop/3912-iyabl4dlxbY_3_3.mp4,infer/roop/3912-iyabl4dlxbY_3_3.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/roop/22777-bM1LXa68oxc_8_1.mp4,infer/roop/22777-bM1LXa68oxc_8_1.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/real/IMC8jmEXHfk_21_2.mp4,genuine/train/IMC8jmEXHfk_21_2.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/D1m1SQIdMkk_1_2.mp4,genuine/train/D1m1SQIdMkk_1_2.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/QTau-xHsz80_181_1.mp4,genuine/train/QTau-xHsz80_181_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/Xj_VDOZjds8_32_1.mp4,genuine/train/Xj_VDOZjds8_32_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/d2om_PGtwWY_19_4.mp4,genuine/train/d2om_PGtwWY_19_4.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/hififace/21623-9_O7qXqrMfE_111_1.mp4,infer/hififace/21623-9_O7qXqrMfE_111_1.mp4,eval_track2,test,fake,True,False,hififace,real,True,False,english,done,
english/real/xZT8cNQCq2s_173_1.mp4,genuine/train/xZT8cNQCq2s_173_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/_cPj3b9BDPI_26_1.mp4,genuine/train/_cPj3b9BDPI_26_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/qDFNgc8jsrc_26_5.mp4,genuine/train/qDFNgc8jsrc_26_5.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/_uUskajC1Ps_104_1.mp4,genuine/train/_uUskajC1Ps_104_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/roop/9238-SoI9-PP5Tmk_70_1.mp4,infer/roop/9238-SoI9-PP5Tmk_70_1.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
english/real/wtCogf-htV0_8_1.mp4,genuine/train/wtCogf-htV0_8_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/real/0_M_syPuFos_242_1.mp4,genuine/train/0_M_syPuFos_242_1.mp4,genuine_train,train,real,False,False,real,real,False,False,english,done,
english/roop/17738-bM1LXa68oxc_30_1.mp4,infer/roop/17738-bM1LXa68oxc_30_1.mp4,eval_track2,test,fake,True,False,roop,real,True,False,english,done,
